what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459274870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459276060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459276319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459276927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459277184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459277775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459278031
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1449459278479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459278665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459278790
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449459278794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459279522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459279784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459280348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459280595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459281177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459281440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459282056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459282317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459282893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459283145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459283713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459283965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459284519
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1449459284695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459284768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459285312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459285560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459286088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459286337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459286873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459287134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459287673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459287926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459288462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459288712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459289282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459289536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459290099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459290360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459290908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459291160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459291698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459291946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459292477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459292729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459293254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459293506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459294043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459294298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459294878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459295135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459295680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459295931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459296478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459296730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459297277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459297531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459298058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459298323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459298893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459299144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459299739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459299871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459300558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459300810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459301342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459301593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459302125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459302376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449459302950
