what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1449114924323
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1449114924323
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1449114924324
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1449114924324
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1449114924325
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1449114924326
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1449114924361
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1449114924361
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1449114924362
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1449114924363
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1449114924363
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1449114924364
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1449114924364
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1449114924364
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1449114924365
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1449114924366
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1449114924366
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1449114924367
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1449114924367
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1449114924368
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1449114924369
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1449114924369
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1449114924370
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1449114924371
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1449114924372
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1449114924372
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1449114924372
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1449114924373
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1449114924374
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1449114924374
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1449114924375
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1449114924376
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1449114924376
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1449114924377
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1449114924378
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1449114924379
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1449114924380
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1449114924381
started,bundle,com.altera.sbtgui.core,14.0.0.200,"com.altera.sbtgui.core",1449114924381
started,bundle,com.altera.sbtgui.integration,14.0.0.200,"com.altera.sbtgui.integration",1449114924382
started,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1449114924382
started,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1449114924383
started,bundle,com.altera.systemconsole,14.0.0.200,"com.altera.systemconsole",1449114924383
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.200,"com.altera.systemconsole.designs.plugin",1449114924383
started,bundle,com.altera.utilities,14.0.0.200,"com.altera.utilities",1449114924384
os,sysinfo,,,"win32",1449114924386
arch,sysinfo,,,"x86_64",1449114924386
ws,sysinfo,,,"win32",1449114924386
locale,sysinfo,,,"zh_CN",1449114924386
processors,sysinfo,,,"8",1449114924386
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1449114924386
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1449114924386
java.specification.name,sysinfo,,,"Java Platform API Specification",1449114924386
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1449114924386
java.specification.version,sysinfo,,,"1.6",1449114924386
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1449114924386
java.version,sysinfo,,,"1.6.0_23",1449114924386
java.vm.info,sysinfo,,,"mixed mode",1449114924386
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1449114924386
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1449114924386
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1449114924386
java.vm.specification.version,sysinfo,,,"1.0",1449114924386
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1449114924386
java.vm.version,sysinfo,,,"19.0-b09",1449114924386
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1449114924416
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1449114925448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449114925639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449114928135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449114936507
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1449114937331
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1449114938855
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1449114939015
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1449114939019
started,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1449114939036
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449114943485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449114943505
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1449114943602
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1449114943621
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1449114943621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449114965807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449114969726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449114971025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449114971035
